tanggal_id,tanggal,deskripsi_tanggal_lengkap,hari_dalam_minggu,nomor_hari_dalam_bulan,nomor_hari_dalam_tahun,nomor_hari_dalam_bulan_fiskal,nomor_hari_dalam_tahun_fiskal,indikator_hari_terakhir_dalam_bulan,tanggal_akhir_minggu_kalender,nomor_minggu_dalam_tahun_kalender,nama_bulan_kalender,nomor_bulan_dalam_tahun_kalender,tahun_bulan_kalender,kuartal_kalender,tahun_kuartal_kalender,tahun_kalender,minggu_fiskal,nomor_minggu_dalam_tahun_fiskal,bulan_fiskal,nomor_bulan_dalam_tahun_fiskal,tahun_bulan_fiskal,kuartal_fiskal,tahun_kuartal_fiskal,setengah_tahun_fiskal,tahun_fiskal,indikator_hari_libur,indikator_hari_kerja,cap_waktu_sql
20250807,8/7/2025,"Agustus 7, 2025",Kamis,7,219,219,219,FALSE,8/10/2025,32,Agustus,8,2025-08,Q3,2025-Q3,2025,FW32,32,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-07
20250808,8/8/2025,"Agustus 8, 2025",Jumat,8,220,220,220,FALSE,8/10/2025,32,Agustus,8,2025-08,Q3,2025-Q3,2025,FW32,32,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-08
20250809,8/9/2025,"Agustus 9, 2025",Sabtu,9,221,221,221,FALSE,8/10/2025,32,Agustus,8,2025-08,Q3,2025-Q3,2025,FW32,32,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-08-09
20250810,8/10/2025,"Agustus 10, 2025",Minggu,10,222,222,222,FALSE,8/10/2025,32,Agustus,8,2025-08,Q3,2025-Q3,2025,FW32,32,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-08-10
20250811,8/11/2025,"Agustus 11, 2025",Senin,11,223,223,223,FALSE,8/17/2025,33,Agustus,8,2025-08,Q3,2025-Q3,2025,FW32,32,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-11
20250812,8/12/2025,"Agustus 12, 2025",Selasa,12,224,224,224,FALSE,8/17/2025,33,Agustus,8,2025-08,Q3,2025-Q3,2025,FW32,32,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-12
20250813,8/13/2025,"Agustus 13, 2025",Rabu,13,225,225,225,FALSE,8/17/2025,33,Agustus,8,2025-08,Q3,2025-Q3,2025,FW33,33,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-13
20250814,8/14/2025,"Agustus 14, 2025",Kamis,14,226,226,226,FALSE,8/17/2025,33,Agustus,8,2025-08,Q3,2025-Q3,2025,FW33,33,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-14
20250815,8/15/2025,"Agustus 15, 2025",Jumat,15,227,227,227,FALSE,8/17/2025,33,Agustus,8,2025-08,Q3,2025-Q3,2025,FW33,33,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-15
20250816,8/16/2025,"Agustus 16, 2025",Sabtu,16,228,228,228,FALSE,8/17/2025,33,Agustus,8,2025-08,Q3,2025-Q3,2025,FW33,33,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-08-16
20250817,8/17/2025,"Agustus 17, 2025",Minggu,17,229,229,229,FALSE,8/17/2025,33,Agustus,8,2025-08,Q3,2025-Q3,2025,FW33,33,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-08-17
20250818,8/18/2025,"Agustus 18, 2025",Senin,18,230,230,230,FALSE,8/24/2025,34,Agustus,8,2025-08,Q3,2025-Q3,2025,FW33,33,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-18
20250819,8/19/2025,"Agustus 19, 2025",Selasa,19,231,231,231,FALSE,8/24/2025,34,Agustus,8,2025-08,Q3,2025-Q3,2025,FW33,33,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-19
20250820,8/20/2025,"Agustus 20, 2025",Rabu,20,232,232,232,FALSE,8/24/2025,34,Agustus,8,2025-08,Q3,2025-Q3,2025,FW34,34,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-20
20250821,8/21/2025,"Agustus 21, 2025",Kamis,21,233,233,233,FALSE,8/24/2025,34,Agustus,8,2025-08,Q3,2025-Q3,2025,FW34,34,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-21
20250822,8/22/2025,"Agustus 22, 2025",Jumat,22,234,234,234,FALSE,8/24/2025,34,Agustus,8,2025-08,Q3,2025-Q3,2025,FW34,34,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-22
20250823,8/23/2025,"Agustus 23, 2025",Sabtu,23,235,235,235,FALSE,8/24/2025,34,Agustus,8,2025-08,Q3,2025-Q3,2025,FW34,34,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-08-23
20250824,8/24/2025,"Agustus 24, 2025",Minggu,24,236,236,236,FALSE,8/24/2025,34,Agustus,8,2025-08,Q3,2025-Q3,2025,FW34,34,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-08-24
20250825,8/25/2025,"Agustus 25, 2025",Senin,25,237,237,237,FALSE,8/31/2025,35,Agustus,8,2025-08,Q3,2025-Q3,2025,FW34,34,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-25
20250826,8/26/2025,"Agustus 26, 2025",Selasa,26,238,238,238,FALSE,8/31/2025,35,Agustus,8,2025-08,Q3,2025-Q3,2025,FW34,34,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-26
20250827,8/27/2025,"Agustus 27, 2025",Rabu,27,239,239,239,FALSE,8/31/2025,35,Agustus,8,2025-08,Q3,2025-Q3,2025,FW35,35,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-27
20250828,8/28/2025,"Agustus 28, 2025",Kamis,28,240,240,240,FALSE,8/31/2025,35,Agustus,8,2025-08,Q3,2025-Q3,2025,FW35,35,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-28
20250829,8/29/2025,"Agustus 29, 2025",Jumat,29,241,241,241,FALSE,8/31/2025,35,Agustus,8,2025-08,Q3,2025-Q3,2025,FW35,35,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-29
20250830,8/30/2025,"Agustus 30, 2025",Sabtu,30,242,242,242,FALSE,8/31/2025,35,Agustus,8,2025-08,Q3,2025-Q3,2025,FW35,35,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-08-30
20250831,8/31/2025,"Agustus 31, 2025",Minggu,31,243,243,243,TRUE,8/31/2025,35,Agustus,8,2025-08,Q3,2025-Q3,2025,FW35,35,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-08-31
20250901,9/1/2025,"September 1, 2025",Senin,1,244,244,244,FALSE,9/7/2025,36,September,9,2025-09,Q3,2025-Q3,2025,FW35,35,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-01
20250902,9/2/2025,"September 2, 2025",Selasa,2,245,245,245,FALSE,9/7/2025,36,September,9,2025-09,Q3,2025-Q3,2025,FW35,35,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-02
20250903,9/3/2025,"September 3, 2025",Rabu,3,246,246,246,FALSE,9/7/2025,36,September,9,2025-09,Q3,2025-Q3,2025,FW36,36,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-03
20250904,9/4/2025,"September 4, 2025",Kamis,4,247,247,247,FALSE,9/7/2025,36,September,9,2025-09,Q3,2025-Q3,2025,FW36,36,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-04
20250905,9/5/2025,"September 5, 2025",Jumat,5,248,248,248,FALSE,9/7/2025,36,September,9,2025-09,Q3,2025-Q3,2025,FW36,36,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,TRUE,2025-09-05
20250906,9/6/2025,"September 6, 2025",Sabtu,6,249,249,249,FALSE,9/7/2025,36,September,9,2025-09,Q3,2025-Q3,2025,FW36,36,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-09-06
20250907,9/7/2025,"September 7, 2025",Minggu,7,250,250,250,FALSE,9/7/2025,36,September,9,2025-09,Q3,2025-Q3,2025,FW36,36,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-09-07
20250908,9/8/2025,"September 8, 2025",Senin,8,251,251,251,FALSE,9/14/2025,37,September,9,2025-09,Q3,2025-Q3,2025,FW36,36,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-08
20250909,9/9/2025,"September 9, 2025",Selasa,9,252,252,252,FALSE,9/14/2025,37,September,9,2025-09,Q3,2025-Q3,2025,FW36,36,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-09
20250910,9/10/2025,"September 10, 2025",Rabu,10,253,253,253,FALSE,9/14/2025,37,September,9,2025-09,Q3,2025-Q3,2025,FW37,37,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-10
20250911,9/11/2025,"September 11, 2025",Kamis,11,254,254,254,FALSE,9/14/2025,37,September,9,2025-09,Q3,2025-Q3,2025,FW37,37,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-11
20250912,9/12/2025,"September 12, 2025",Jumat,12,255,255,255,FALSE,9/14/2025,37,September,9,2025-09,Q3,2025-Q3,2025,FW37,37,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-12
20250913,9/13/2025,"September 13, 2025",Sabtu,13,256,256,256,FALSE,9/14/2025,37,September,9,2025-09,Q3,2025-Q3,2025,FW37,37,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-09-13
20250914,9/14/2025,"September 14, 2025",Minggu,14,257,257,257,FALSE,9/14/2025,37,September,9,2025-09,Q3,2025-Q3,2025,FW37,37,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-09-14
20250915,9/15/2025,"September 15, 2025",Senin,15,258,258,258,FALSE,9/21/2025,38,September,9,2025-09,Q3,2025-Q3,2025,FW37,37,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-15
20250916,9/16/2025,"September 16, 2025",Selasa,16,259,259,259,FALSE,9/21/2025,38,September,9,2025-09,Q3,2025-Q3,2025,FW37,37,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-16
20250917,9/17/2025,"September 17, 2025",Rabu,17,260,260,260,FALSE,9/21/2025,38,September,9,2025-09,Q3,2025-Q3,2025,FW38,38,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-17
20250918,9/18/2025,"September 18, 2025",Kamis,18,261,261,261,FALSE,9/21/2025,38,September,9,2025-09,Q3,2025-Q3,2025,FW38,38,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-18
20250919,9/19/2025,"September 19, 2025",Jumat,19,262,262,262,FALSE,9/21/2025,38,September,9,2025-09,Q3,2025-Q3,2025,FW38,38,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-19
20250920,9/20/2025,"September 20, 2025",Sabtu,20,263,263,263,FALSE,9/21/2025,38,September,9,2025-09,Q3,2025-Q3,2025,FW38,38,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-09-20
20250921,9/21/2025,"September 21, 2025",Minggu,21,264,264,264,FALSE,9/21/2025,38,September,9,2025-09,Q3,2025-Q3,2025,FW38,38,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-09-21
20250922,9/22/2025,"September 22, 2025",Senin,22,265,265,265,FALSE,9/28/2025,39,September,9,2025-09,Q3,2025-Q3,2025,FW38,38,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-22
20250923,9/23/2025,"September 23, 2025",Selasa,23,266,266,266,FALSE,9/28/2025,39,September,9,2025-09,Q3,2025-Q3,2025,FW38,38,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-23
20250924,9/24/2025,"September 24, 2025",Rabu,24,267,267,267,FALSE,9/28/2025,39,September,9,2025-09,Q3,2025-Q3,2025,FW39,39,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-24
20250925,9/25/2025,"September 25, 2025",Kamis,25,268,268,268,FALSE,9/28/2025,39,September,9,2025-09,Q3,2025-Q3,2025,FW39,39,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-25
20250926,9/26/2025,"September 26, 2025",Jumat,26,269,269,269,FALSE,9/28/2025,39,September,9,2025-09,Q3,2025-Q3,2025,FW39,39,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-26
20250927,9/27/2025,"September 27, 2025",Sabtu,27,270,270,270,FALSE,9/28/2025,39,September,9,2025-09,Q3,2025-Q3,2025,FW39,39,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-09-27
20250928,9/28/2025,"September 28, 2025",Minggu,28,271,271,271,FALSE,9/28/2025,39,September,9,2025-09,Q3,2025-Q3,2025,FW39,39,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-09-28
20250929,9/29/2025,"September 29, 2025",Senin,29,272,272,272,FALSE,10/5/2025,40,September,9,2025-09,Q3,2025-Q3,2025,FW39,39,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-29
20250930,9/30/2025,"September 30, 2025",Selasa,30,273,273,273,TRUE,10/5/2025,40,September,9,2025-09,Q3,2025-Q3,2025,FW39,39,FM09,9,FY2025-FM09,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-09-30
20251001,10/1/2025,"Oktober 1, 2025",Rabu,1,274,274,274,FALSE,10/5/2025,40,Oktober,10,2025-10,Q4,2025-Q4,2025,FW40,40,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-01
20251002,10/2/2025,"Oktober 2, 2025",Kamis,2,275,275,275,FALSE,10/5/2025,40,Oktober,10,2025-10,Q4,2025-Q4,2025,FW40,40,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-02
20251003,10/3/2025,"Oktober 3, 2025",Jumat,3,276,276,276,FALSE,10/5/2025,40,Oktober,10,2025-10,Q4,2025-Q4,2025,FW40,40,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-03
20251004,10/4/2025,"Oktober 4, 2025",Sabtu,4,277,277,277,FALSE,10/5/2025,40,Oktober,10,2025-10,Q4,2025-Q4,2025,FW40,40,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-10-04
20251005,10/5/2025,"Oktober 5, 2025",Minggu,5,278,278,278,FALSE,10/5/2025,40,Oktober,10,2025-10,Q4,2025-Q4,2025,FW40,40,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-10-05
20251006,10/6/2025,"Oktober 6, 2025",Senin,6,279,279,279,FALSE,10/12/2025,41,Oktober,10,2025-10,Q4,2025-Q4,2025,FW40,40,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-06
20251007,10/7/2025,"Oktober 7, 2025",Selasa,7,280,280,280,FALSE,10/12/2025,41,Oktober,10,2025-10,Q4,2025-Q4,2025,FW40,40,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-07
20251008,10/8/2025,"Oktober 8, 2025",Rabu,8,281,281,281,FALSE,10/12/2025,41,Oktober,10,2025-10,Q4,2025-Q4,2025,FW41,41,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-08
20251009,10/9/2025,"Oktober 9, 2025",Kamis,9,282,282,282,FALSE,10/12/2025,41,Oktober,10,2025-10,Q4,2025-Q4,2025,FW41,41,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-09
20251010,10/10/2025,"Oktober 10, 2025",Jumat,10,283,283,283,FALSE,10/12/2025,41,Oktober,10,2025-10,Q4,2025-Q4,2025,FW41,41,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-10
20251011,10/11/2025,"Oktober 11, 2025",Sabtu,11,284,284,284,FALSE,10/12/2025,41,Oktober,10,2025-10,Q4,2025-Q4,2025,FW41,41,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-10-11
20251012,10/12/2025,"Oktober 12, 2025",Minggu,12,285,285,285,FALSE,10/12/2025,41,Oktober,10,2025-10,Q4,2025-Q4,2025,FW41,41,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-10-12
20251013,10/13/2025,"Oktober 13, 2025",Senin,13,286,286,286,FALSE,10/19/2025,42,Oktober,10,2025-10,Q4,2025-Q4,2025,FW41,41,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-13
20251014,10/14/2025,"Oktober 14, 2025",Selasa,14,287,287,287,FALSE,10/19/2025,42,Oktober,10,2025-10,Q4,2025-Q4,2025,FW41,41,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-14
20251015,10/15/2025,"Oktober 15, 2025",Rabu,15,288,288,288,FALSE,10/19/2025,42,Oktober,10,2025-10,Q4,2025-Q4,2025,FW42,42,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-15
20251016,10/16/2025,"Oktober 16, 2025",Kamis,16,289,289,289,FALSE,10/19/2025,42,Oktober,10,2025-10,Q4,2025-Q4,2025,FW42,42,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-16
20251017,10/17/2025,"Oktober 17, 2025",Jumat,17,290,290,290,FALSE,10/19/2025,42,Oktober,10,2025-10,Q4,2025-Q4,2025,FW42,42,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-17
20251018,10/18/2025,"Oktober 18, 2025",Sabtu,18,291,291,291,FALSE,10/19/2025,42,Oktober,10,2025-10,Q4,2025-Q4,2025,FW42,42,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-10-18
20251019,10/19/2025,"Oktober 19, 2025",Minggu,19,292,292,292,FALSE,10/19/2025,42,Oktober,10,2025-10,Q4,2025-Q4,2025,FW42,42,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-10-19
20251020,10/20/2025,"Oktober 20, 2025",Senin,20,293,293,293,FALSE,10/26/2025,43,Oktober,10,2025-10,Q4,2025-Q4,2025,FW42,42,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-20
20251021,10/21/2025,"Oktober 21, 2025",Selasa,21,294,294,294,FALSE,10/26/2025,43,Oktober,10,2025-10,Q4,2025-Q4,2025,FW42,42,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-21
20251022,10/22/2025,"Oktober 22, 2025",Rabu,22,295,295,295,FALSE,10/26/2025,43,Oktober,10,2025-10,Q4,2025-Q4,2025,FW43,43,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-22
20251023,10/23/2025,"Oktober 23, 2025",Kamis,23,296,296,296,FALSE,10/26/2025,43,Oktober,10,2025-10,Q4,2025-Q4,2025,FW43,43,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-23
20251024,10/24/2025,"Oktober 24, 2025",Jumat,24,297,297,297,FALSE,10/26/2025,43,Oktober,10,2025-10,Q4,2025-Q4,2025,FW43,43,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-24
20251025,10/25/2025,"Oktober 25, 2025",Sabtu,25,298,298,298,FALSE,10/26/2025,43,Oktober,10,2025-10,Q4,2025-Q4,2025,FW43,43,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-10-25
20251026,10/26/2025,"Oktober 26, 2025",Minggu,26,299,299,299,FALSE,10/26/2025,43,Oktober,10,2025-10,Q4,2025-Q4,2025,FW43,43,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-10-26
20251027,10/27/2025,"Oktober 27, 2025",Senin,27,300,300,300,FALSE,11/2/2025,44,Oktober,10,2025-10,Q4,2025-Q4,2025,FW43,43,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-27
20251028,10/28/2025,"Oktober 28, 2025",Selasa,28,301,301,301,FALSE,11/2/2025,44,Oktober,10,2025-10,Q4,2025-Q4,2025,FW43,43,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-28
20251029,10/29/2025,"Oktober 29, 2025",Rabu,29,302,302,302,FALSE,11/2/2025,44,Oktober,10,2025-10,Q4,2025-Q4,2025,FW44,44,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-29
20251030,10/30/2025,"Oktober 30, 2025",Kamis,30,303,303,303,FALSE,11/2/2025,44,Oktober,10,2025-10,Q4,2025-Q4,2025,FW44,44,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-30
20251031,10/31/2025,"Oktober 31, 2025",Jumat,31,304,304,304,TRUE,11/2/2025,44,Oktober,10,2025-10,Q4,2025-Q4,2025,FW44,44,FM10,10,FY2025-FM10,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-10-31
20251101,11/1/2025,"November 1, 2025",Sabtu,1,305,305,305,FALSE,11/2/2025,44,November,11,2025-11,Q4,2025-Q4,2025,FW44,44,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-11-01
20251102,11/2/2025,"November 2, 2025",Minggu,2,306,306,306,FALSE,11/2/2025,44,November,11,2025-11,Q4,2025-Q4,2025,FW44,44,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-11-02
20251103,11/3/2025,"November 3, 2025",Senin,3,307,307,307,FALSE,11/9/2025,45,November,11,2025-11,Q4,2025-Q4,2025,FW44,44,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-03
20251104,11/4/2025,"November 4, 2025",Selasa,4,308,308,308,FALSE,11/9/2025,45,November,11,2025-11,Q4,2025-Q4,2025,FW44,44,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-04
20251105,11/5/2025,"November 5, 2025",Rabu,5,309,309,309,FALSE,11/9/2025,45,November,11,2025-11,Q4,2025-Q4,2025,FW45,45,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-05
20251106,11/6/2025,"November 6, 2025",Kamis,6,310,310,310,FALSE,11/9/2025,45,November,11,2025-11,Q4,2025-Q4,2025,FW45,45,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-06
20251107,11/7/2025,"November 7, 2025",Jumat,7,311,311,311,FALSE,11/9/2025,45,November,11,2025-11,Q4,2025-Q4,2025,FW45,45,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-07
20251108,11/8/2025,"November 8, 2025",Sabtu,8,312,312,312,FALSE,11/9/2025,45,November,11,2025-11,Q4,2025-Q4,2025,FW45,45,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,FALSE,2025-11-08
20251109,11/9/2025,"November 9, 2025",Minggu,9,313,313,313,FALSE,11/9/2025,45,November,11,2025-11,Q4,2025-Q4,2025,FW45,45,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,TRUE,FALSE,2025-11-09
20251110,11/10/2025,"November 10, 2025",Senin,10,314,314,314,FALSE,11/16/2025,46,November,11,2025-11,Q4,2025-Q4,2025,FW45,45,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-10
20251111,11/11/2025,"November 11, 2025",Selasa,11,315,315,315,FALSE,11/16/2025,46,November,11,2025-11,Q4,2025-Q4,2025,FW45,45,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-11
20251112,11/12/2025,"November 12, 2025",Rabu,12,316,316,316,FALSE,11/16/2025,46,November,11,2025-11,Q4,2025-Q4,2025,FW46,46,FM11,11,FY2025-FM11,FQ4,FY2025-Q4,FY2025-H2,FY2025,FALSE,TRUE,2025-11-12
